tipo_doc,num_doc,monto_6_meses,ingresos_mensuales,canales_usados,tipo_persona,monto_total
CEDULA DE CIUDADANIA,5182356887130470000,178357000,729515,"CAJERO, SUCURSAL",PERSONA NATURAL,186357000
CEDULA DE CIUDADANIA,8602230997039700000,309880000,794963,"CAJERO, SUCURSAL",PERSONA NATURAL,454048985
CEDULA DE CIUDADANIA,2223379709602130000,35900000,3822937,"CAJERO, SUCURSAL",PERSONA NATURAL,54900000
CEDULA DE CIUDADANIA,217580855948560000,80860000,7663340,"CAJERO, SUCURSAL",PERSONA NATURAL,134850000
CEDULA DE CIUDADANIA,256684304821847000,46975744,2853347,"SUCURSAL, CAJERO",PERSONA NATURAL,61165744
CEDULA DE CIUDADANIA,4645665294872170000,48539000,9152025,"CAJERO, CORRESPONSAL, SUCURSAL",PERSONA NATURAL,61082000
CEDULA DE CIUDADANIA,3665409872221380000,81148000,406189,"CAJERO, SUCURSAL",PERSONA NATURAL,191971000
CEDULA DE CIUDADANIA,7035184092584290000,61280000,6227389,"SUCURSAL, CAJERO",PERSONA NATURAL,84180000
CEDULA DE CIUDADANIA,6430902982804810000,140702000,830628,"SUCURSAL, CAJERO",PERSONA NATURAL,273725000
CEDULA DE CIUDADANIA,5331156669670570000,41372000,4869989,"CAJERO, CORRESPONSAL",PERSONA NATURAL,56391000
CEDULA DE CIUDADANIA,1072998163938050000,93620650,5053424,"SUCURSAL, CAJERO",PERSONA NATURAL,95120650
CEDULA DE CIUDADANIA,676070710505374000,67900000,7727973,CAJERO,PERSONA NATURAL,89000000
CEDULA DE CIUDADANIA,190952515800966000,68000000,7879159,"CAJERO, SUCURSAL",PERSONA NATURAL,68000000
CEDULA DE CIUDADANIA,1356879911306930000,56030000,8942573,"SUCURSAL, CAJERO",PERSONA NATURAL,181797520
CEDULA DE CIUDADANIA,5134615526407270000,535647633,5349401,"SUCURSAL, CAJERO",PERSONA NATURAL,1019703633
CEDULA DE CIUDADANIA,1741442983432760000,395552000,3451343,"SUCURSAL, CAJERO",PERSONA NATURAL,403112078
CEDULA DE CIUDADANIA,6879488806017400000,53426000,1391346,"SUCURSAL, CAJERO",PERSONA NATURAL,72626000
CEDULA DE CIUDADANIA,7166352930508320000,78100000,6028851,"CAJERO, SUCURSAL",PERSONA NATURAL,96250000
CEDULA DE CIUDADANIA,127971557380248000,359300000,8020803,"SUCURSAL, CAJERO",PERSONA NATURAL,1175408218
NIT,4768313112287980000,965956192,2024467,SUCURSAL,PERSONA JURIDICA,3514973712
CEDULA DE CIUDADANIA,6921203495971580000,142020000,3482488,"CAJERO, SUCURSAL",PERSONA NATURAL,144790000
CEDULA DE CIUDADANIA,5043696775681810000,77000000,5750039,"SUCURSAL, CAJERO",PERSONA NATURAL,78000000
NIT,832350259317025000,840000000,9502501,SUCURSAL,PERSONA JURIDICA,1198600000
CEDULA DE CIUDADANIA,6597278552813490000,133200000,1106118,"SUCURSAL, CAJERO",PERSONA NATURAL,160200000
CEDULA DE CIUDADANIA,1713706491050040000,109960000,973247,"CAJERO, SUCURSAL",PERSONA NATURAL,185435000
CEDULA DE CIUDADANIA,3403672691655260000,48900000,1667441,"CAJERO, SUCURSAL",PERSONA NATURAL,65700000
CEDULA DE CIUDADANIA,3406201889673800000,145100000,9829682,"CAJERO, SUCURSAL",PERSONA NATURAL,174100000
CEDULA DE CIUDADANIA,5949688369327300000,62000000,6790390,SUCURSAL,PERSONA NATURAL,63000000
CEDULA DE CIUDADANIA,8767603654390230000,38878375,1598008,"CAJERO, SUCURSAL",PERSONA NATURAL,102206875
CEDULA DE CIUDADANIA,489463058341719000,61000000,5060313,"SUCURSAL, CAJERO",PERSONA NATURAL,189200000
CEDULA DE CIUDADANIA,8637876530945300000,164956000,6117516,SUCURSAL,PERSONA NATURAL,235751286
CEDULA DE CIUDADANIA,1947826157451060000,11600000,4570270,"CAJERO, SUCURSAL",PERSONA NATURAL,56300000
CEDULA DE CIUDADANIA,1880145754611720000,43350000,4543350,"SUCURSAL, CAJERO",PERSONA NATURAL,87850000
NIT,3219716502970610000,1232265289,3321639,"SUCURSAL, CAJERO",PERSONA JURIDICA,1708613342
CEDULA DE CIUDADANIA,8256203306013570000,24730000,9269493,"SUCURSAL, CAJERO",PERSONA NATURAL,59910000
CEDULA DE CIUDADANIA,6668885322895270000,40900000,3282502,"CAJERO, SUCURSAL",PERSONA NATURAL,102000000
CEDULA DE CIUDADANIA,4670203058134560000,65100000,5399195,"SUCURSAL, CAJERO",PERSONA NATURAL,150400000
CEDULA DE CIUDADANIA,5037836389403760000,12463000,3244035,"CAJERO, SUCURSAL",PERSONA NATURAL,56063000
CEDULA DE CIUDADANIA,6744483050222190000,40300000,3482488,"SUCURSAL, CAJERO",PERSONA NATURAL,61100000
NIT,478033893074022000,4483378028,7526339,"SUCURSAL, CAJERO",PERSONA JURIDICA,7039798178
CEDULA DE CIUDADANIA,5700081904755330000,33500000,4539103,"CAJERO, SUCURSAL",PERSONA NATURAL,73800000
CEDULA DE CIUDADANIA,2695292684973030000,105600000,4614984,"CAJERO, SUCURSAL",PERSONA NATURAL,158100000
CEDULA DE CIUDADANIA,1590530319277290000,109522438,9831748,"SUCURSAL, CAJERO",PERSONA NATURAL,126576108
CEDULA DE CIUDADANIA,6765248808871210000,60000000,9916009,SUCURSAL,PERSONA NATURAL,95164910
CEDULA DE CIUDADANIA,3639862298694250000,81000000,4947702,"CAJERO, SUCURSAL",PERSONA NATURAL,82800000
CEDULA DE CIUDADANIA,2830014908299460000,51746000,3717939,SUCURSAL,PERSONA NATURAL,60446000
CEDULA DE CIUDADANIA,4488268468916210000,46020000,8714037,"CAJERO, SUCURSAL",PERSONA NATURAL,57420000
PASAPORTE,5824138596300000000,29020000,163186,"CAJERO, SUCURSAL",PERSONA NATURAL,60070000
CEDULA DE CIUDADANIA,5311856532172830000,59121000,2181497,"SUCURSAL, CAJERO",PERSONA NATURAL,59121000
CEDULA DE CIUDADANIA,6297456419361750000,50700000,6002357,"SUCURSAL, CAJERO",PERSONA NATURAL,66310000
CEDULA DE CIUDADANIA,8121800165826460000,32900000,6804063,"CAJERO, SUCURSAL",PERSONA NATURAL,57400000
CEDULA DE CIUDADANIA,522150553688631000,11023000,4994079,"SUCURSAL, CAJERO, CORRESPONSAL",PERSONA NATURAL,146093000
CEDULA DE CIUDADANIA,531663920941620000,38800000,1352245,"SUCURSAL, CAJERO",PERSONA NATURAL,87730000
CEDULA DE CIUDADANIA,3219303896015710000,247475000,2250590,"SUCURSAL, CAJERO",PERSONA NATURAL,291875000
CEDULA DE CIUDADANIA,1421266045436090000,112700000,1830462,SUCURSAL,PERSONA NATURAL,112700000
CEDULA DE CIUDADANIA,734029598908578000,52530000,3661939,CAJERO,PERSONA NATURAL,99130000
CEDULA DE CIUDADANIA,5642153010522000000,81000000,5384121,CAJERO,PERSONA NATURAL,115400000
CEDULA DE CIUDADANIA,537942190489152000,183133459,8415638,"CAJERO, SUCURSAL",PERSONA NATURAL,187773459
CEDULA DE CIUDADANIA,5750607015817640000,194200000,4882406,"SUCURSAL, CAJERO",PERSONA NATURAL,254000000
CEDULA DE CIUDADANIA,2314698979863590000,100780000,1214411,"CAJERO, SUCURSAL",PERSONA NATURAL,100780000
CEDULA DE CIUDADANIA,172836699263365000,34962000,8582405,SUCURSAL,PERSONA NATURAL,72073000
CEDULA DE CIUDADANIA,2562297211709270000,33826447,7408810,"SUCURSAL, CAJERO",PERSONA NATURAL,175126447
CEDULA DE CIUDADANIA,768142273232713000,21200000,8844362,"CAJERO, SUCURSAL",PERSONA NATURAL,75297000
CEDULA DE CIUDADANIA,2277182087483490000,46900000,3234362,CAJERO,PERSONA NATURAL,58900000
CEDULA DE CIUDADANIA,2436121817968010000,20260000,6361644,"SUCURSAL, CAJERO",PERSONA NATURAL,84260000
CEDULA DE CIUDADANIA,8420071441619760000,57680264,3197832,"CAJERO, SUCURSAL",PERSONA NATURAL,62880264
CEDULA DE CIUDADANIA,4489144134798920000,68050000,5688095,"CAJERO, SUCURSAL",PERSONA NATURAL,122350000
CEDULA DE CIUDADANIA,3699300609658000000,69200000,9759078,"SUCURSAL, CAJERO",PERSONA NATURAL,69600000
CEDULA DE CIUDADANIA,8102322080682030000,9300000,2185856,"SUCURSAL, CAJERO",PERSONA NATURAL,96290064
CEDULA DE CIUDADANIA,8549045919591550000,169600000,6792423,"SUCURSAL, CAJERO",PERSONA NATURAL,169600000
CEDULA DE CIUDADANIA,6126152638744730000,61600000,4523303,"SUCURSAL, CAJERO",PERSONA NATURAL,90300000
CEDULA DE CIUDADANIA,9153466640160680000,93290000,4750530,"CAJERO, SUCURSAL",PERSONA NATURAL,94890000
CEDULA DE CIUDADANIA,2914006665355640000,71954000,5951329,"SUCURSAL, CAJERO",PERSONA NATURAL,71954000
CEDULA DE CIUDADANIA,5615456254714740000,92500000,6020316,CAJERO,PERSONA NATURAL,133500000
CEDULA DE CIUDADANIA,227688962077418000,33000000,7222266,SUCURSAL,PERSONA NATURAL,64570000
CEDULA DE CIUDADANIA,1497320733153010000,18840000,6028851,"CAJERO, SUCURSAL",PERSONA NATURAL,82640000
CEDULA DE CIUDADANIA,8986109385097010000,246837238,2394880,"CAJERO, SUCURSAL",PERSONA NATURAL,251437238
CEDULA DE CIUDADANIA,6379455768374060000,48970000,8844362,CAJERO,PERSONA NATURAL,67190000
CEDULA DE CIUDADANIA,9169037792244120000,253915000,4754305,"CAJERO, SUCURSAL",PERSONA NATURAL,752715000
CEDULA DE CIUDADANIA,1139397256007540000,161250000,9470912,"SUCURSAL, CAJERO",PERSONA NATURAL,413651000
CEDULA DE CIUDADANIA,2705182099520750000,316600000,6477629,"CAJERO, SUCURSAL",PERSONA NATURAL,433100000
CEDULA DE CIUDADANIA,2455321558941240000,41580000,6384206,"CAJERO, SUCURSAL",PERSONA NATURAL,62880000
CEDULA DE CIUDADANIA,3583495094282930000,162236000,1104054,"SUCURSAL, CORRESPONSAL, CAJERO",PERSONA NATURAL,163676000
CEDULA DE CIUDADANIA,7850647198355360000,31724000,6550261,"CAJERO, SUCURSAL",PERSONA NATURAL,60124000
CEDULA DE CIUDADANIA,2247422346251830000,100500000,4840633,SUCURSAL,PERSONA NATURAL,161940000
CEDULA DE CIUDADANIA,3403995520157620000,143000000,6878963,SUCURSAL,PERSONA NATURAL,143000000
CEDULA DE CIUDADANIA,2414288270171820000,152060000,1075826,CAJERO,PERSONA NATURAL,194710000
CEDULA DE CIUDADANIA,1373633233139590000,17900000,6945403,"SUCURSAL, CAJERO",PERSONA NATURAL,98800000
CEDULA DE CIUDADANIA,6922799861465760000,132471358,2677879,"SUCURSAL, CAJERO",PERSONA NATURAL,132771358
CEDULA DE CIUDADANIA,7131575241133430000,35800000,7442487,CAJERO,PERSONA NATURAL,54900000
CEDULA DE CIUDADANIA,7935712496370120000,31530000,5296133,CAJERO,PERSONA NATURAL,60710000
CEDULA DE CIUDADANIA,3337979846706240000,49150000,6217757,CAJERO,PERSONA NATURAL,63030000
CEDULA DE CIUDADANIA,1246192937780820000,54533000,2775477,SUCURSAL,PERSONA NATURAL,54533000
CEDULA DE CIUDADANIA,1500395649665550000,673754648,536798,"CAJERO, SUCURSAL",PERSONA NATURAL,1704575648
NIT,7566608321326430000,2499434328,6827806,"SUCURSAL, CAJERO",PERSONA JURIDICA,3419434328
CEDULA DE CIUDADANIA,1910061757058300000,148500000,2304311,"SUCURSAL, CAJERO",PERSONA NATURAL,249300000
CEDULA DE CIUDADANIA,6162082748612000000,14970000,7006151,CAJERO,PERSONA NATURAL,72120000
CEDULA DE CIUDADANIA,317684344765312000,15000000,4705785,CAJERO,PERSONA NATURAL,57608000
CEDULA DE CIUDADANIA,8646724932116060000,26000000,8364337,"SUCURSAL, CAJERO",PERSONA NATURAL,618996465
CEDULA DE CIUDADANIA,4739697848422030000,55800000,8151635,"SUCURSAL, CAJERO",PERSONA NATURAL,156170000
CEDULA DE CIUDADANIA,1185055216354980000,59924000,6102881,"CAJERO, SUCURSAL",PERSONA NATURAL,136568000
CEDULA DE CIUDADANIA,7569854210600910000,94600000,5326665,"SUCURSAL, CAJERO",PERSONA NATURAL,99400000
CEDULA DE CIUDADANIA,3968990049109940000,188400000,3300499,"SUCURSAL, CAJERO",PERSONA NATURAL,517825000
CEDULA DE CIUDADANIA,827307116317095000,52030000,8037634,CAJERO,PERSONA NATURAL,75120000
CEDULA DE CIUDADANIA,3770660424003520000,191600000,315976,"CAJERO, SUCURSAL",PERSONA NATURAL,200140000
NIT,8321419337157700000,620130000,8599789,"SUCURSAL, CAJERO",PERSONA JURIDICA,1206240000
CEDULA DE CIUDADANIA,1010397598941900000,80730000,2857560,SUCURSAL,PERSONA NATURAL,289490000
CEDULA DE CIUDADANIA,6647247973493320000,34500000,5766930,"SUCURSAL, CAJERO",PERSONA NATURAL,72200000
CEDULA DE CIUDADANIA,1878584750257810000,78544000,630171,SUCURSAL,PERSONA NATURAL,78544000
CEDULA DE CIUDADANIA,3801017821529790000,27500000,4972236,"SUCURSAL, CAJERO",PERSONA NATURAL,79100000
CEDULA DE CIUDADANIA,5904720296942290000,27100000,9739474,"CAJERO, SUCURSAL",PERSONA NATURAL,60575000
CEDULA DE CIUDADANIA,3788384810654840000,71100000,3913633,"SUCURSAL, CAJERO",PERSONA NATURAL,71500000
CEDULA DE CIUDADANIA,4241098881431590000,123495000,4800828,"CAJERO, SUCURSAL",PERSONA NATURAL,126675000
CEDULA DE CIUDADANIA,3329599757528770000,115795500,9268515,"CAJERO, SUCURSAL",PERSONA NATURAL,117395500
CEDULA DE CIUDADANIA,3158953840200650000,164269700,8061992,"CAJERO, SUCURSAL",PERSONA NATURAL,167619700
CEDULA DE CIUDADANIA,3322298442682240000,98982000,8682293,"CAJERO, SUCURSAL",PERSONA NATURAL,98982000
CEDULA DE CIUDADANIA,1439912568673000000,42180000,5917962,"CAJERO, SUCURSAL",PERSONA NATURAL,69430000
CEDULA DE CIUDADANIA,7861203439152990000,74344000,201761,"SUCURSAL, CAJERO",PERSONA NATURAL,75344000
CEDULA DE CIUDADANIA,6548858815717650000,148780000,9955533,"SUCURSAL, CAJERO",PERSONA NATURAL,151450000
CEDULA DE CIUDADANIA,7921185083977580000,60914000,3992842,SUCURSAL,PERSONA NATURAL,106818000
CEDULA DE CIUDADANIA,3216309104039140000,100960000,4793620,"CAJERO, SUCURSAL",PERSONA NATURAL,162260000
CEDULA DE CIUDADANIA,3750503841334870000,12554000,3161677,"CORRESPONSAL, CAJERO",PERSONA NATURAL,57944000
CEDULA DE CIUDADANIA,5858437873196270000,260800000,8678782,"SUCURSAL, CAJERO",PERSONA NATURAL,260800000
CEDULA DE CIUDADANIA,5388049139607160000,90000000,4315093,SUCURSAL,PERSONA NATURAL,185000000
NIT,3300112395707880000,715987102,637568,SUCURSAL,PERSONA JURIDICA,1210635916
CEDULA DE CIUDADANIA,2175831351181990000,92670000,4765173,"CAJERO, SUCURSAL",PERSONA NATURAL,104220000
CEDULA DE CIUDADANIA,6674764642536860000,53600000,2573037,"CAJERO, SUCURSAL",PERSONA NATURAL,54400000
CEDULA DE CIUDADANIA,6194864221896550000,59720000,3303936,"CAJERO, SUCURSAL",PERSONA NATURAL,59720000
CEDULA DE CIUDADANIA,8260647603891720000,27000000,9253959,"CAJERO, SUCURSAL",PERSONA NATURAL,65000000
CEDULA DE CIUDADANIA,3129186652967540000,18600000,1171896,CAJERO,PERSONA NATURAL,73000000
CEDULA DE CIUDADANIA,9112477631871490000,43800000,5273728,CAJERO,PERSONA NATURAL,62180000
NIT,5064539089942730000,978480000,6772642,"CAJERO, SUCURSAL",PERSONA JURIDICA,1531501000
CEDULA DE CIUDADANIA,4952529855574140000,97520000,8997330,"CAJERO, SUCURSAL",PERSONA NATURAL,150520000
CEDULA DE CIUDADANIA,2157286913961380000,58613000,554477,"CAJERO, SUCURSAL",PERSONA NATURAL,111438500
CEDULA DE CIUDADANIA,4725273997536920000,305580000,550792,"CAJERO, SUCURSAL",PERSONA NATURAL,310400000
CEDULA DE CIUDADANIA,4766427381565210000,301110000,6428635,"SUCURSAL, CAJERO",PERSONA NATURAL,523460000
CEDULA DE CIUDADANIA,6256826590439910000,38027228,5308229,"SUCURSAL, CAJERO",PERSONA NATURAL,99608228
CEDULA DE CIUDADANIA,2185348281652900000,151648625,6288563,"CAJERO, SUCURSAL",PERSONA NATURAL,191483625
CEDULA DE CIUDADANIA,2778684432888150000,59681160,2982734,"CAJERO, SUCURSAL",PERSONA NATURAL,62181160
CEDULA DE CIUDADANIA,5262690902493930000,117000000,2519723,SUCURSAL,PERSONA NATURAL,160647356
CEDULA DE CIUDADANIA,5565282896698420000,598000000,6924616,"CAJERO, SUCURSAL",PERSONA NATURAL,598000000
CEDULA DE CIUDADANIA,1150819903912950000,54103000,1883043,"CAJERO, SUCURSAL",PERSONA NATURAL,60269536
CEDULA DE CIUDADANIA,6745225590246170000,150000000,7191238,"SUCURSAL, CAJERO",PERSONA NATURAL,219700000
CEDULA DE CIUDADANIA,5326052524235230000,135819721,3639331,"SUCURSAL, CAJERO",PERSONA NATURAL,136319721
CEDULA DE CIUDADANIA,3185418791000290000,111500000,9103235,SUCURSAL,PERSONA NATURAL,111500000
CEDULA DE CIUDADANIA,3126955084842170000,77300000,1709054,"CAJERO, SUCURSAL",PERSONA NATURAL,87400000
CEDULA DE CIUDADANIA,3958545786597140000,320592388,272109,"SUCURSAL, CAJERO",PERSONA NATURAL,570038388
CEDULA DE CIUDADANIA,729653325277894000,85300000,7438029,"CAJERO, SUCURSAL",PERSONA NATURAL,154050000
CEDULA DE CIUDADANIA,6021256933412660000,85120000,2484466,"SUCURSAL, CAJERO",PERSONA NATURAL,87230000
CEDULA DE CIUDADANIA,8673182658606770000,237590000,5160828,SUCURSAL,PERSONA NATURAL,237590000
CEDULA DE CIUDADANIA,2191296756784580000,1009100000,2399389,"SUCURSAL, CAJERO",PERSONA NATURAL,1898600000
CEDULA DE CIUDADANIA,3442279787466340000,48100000,7703115,"SUCURSAL, CAJERO",PERSONA NATURAL,78530000
CEDULA DE CIUDADANIA,8766784293925130000,36800000,5202590,"SUCURSAL, CAJERO",PERSONA NATURAL,63000000
CEDULA DE CIUDADANIA,2614566763129760000,92006000,3076162,"SUCURSAL, CAJERO",PERSONA NATURAL,132286000
CEDULA DE CIUDADANIA,6502324271364080000,137300000,8093896,"SUCURSAL, CAJERO",PERSONA NATURAL,165300000
CEDULA DE CIUDADANIA,2223713949625670000,32700000,5072890,"SUCURSAL, CAJERO",PERSONA NATURAL,77700000
CEDULA DE CIUDADANIA,6238083238439190000,280030000,4042684,"SUCURSAL, CAJERO",PERSONA NATURAL,282130000
CEDULA DE CIUDADANIA,6509584605434260000,22300000,8076971,"SUCURSAL, CAJERO",PERSONA NATURAL,56500000
CEDULA DE CIUDADANIA,2679789181198600000,33000000,8780819,SUCURSAL,PERSONA NATURAL,213000000
CEDULA DE CIUDADANIA,5859365126401270000,144270000,9369909,"CAJERO, SUCURSAL",PERSONA NATURAL,156230000
CEDULA DE CIUDADANIA,6114458000377120000,38840000,9490992,"CAJERO, SUCURSAL",PERSONA NATURAL,92500000
CEDULA DE CIUDADANIA,1319772751054820000,6200000,2212710,CAJERO,PERSONA NATURAL,76600000
CEDULA DE CIUDADANIA,701505623772977000,133500000,8793945,"SUCURSAL, CAJERO",PERSONA NATURAL,133500000
CEDULA DE CIUDADANIA,3745405816565480000,2003300000,3369521,"CAJERO, SUCURSAL",PERSONA NATURAL,2007700000
CEDULA DE CIUDADANIA,6048779100768420000,100164910,780159,SUCURSAL,PERSONA NATURAL,297164910
CEDULA DE CIUDADANIA,377873100634374000,118305000,5766930,"CAJERO, SUCURSAL",PERSONA NATURAL,123155000
CEDULA DE CIUDADANIA,739968688013453000,28500000,3222160,"CAJERO, SUCURSAL",PERSONA NATURAL,68500000
NIT,8723402475350610000,2946228000,37275,"CAJERO, SUCURSAL",PERSONA JURIDICA,4612240822
CEDULA DE CIUDADANIA,3335980487075260000,36150000,4065550,"SUCURSAL, CAJERO",PERSONA NATURAL,61850000
CEDULA DE CIUDADANIA,1264367384436690000,94620000,9122171,"CAJERO, SUCURSAL",PERSONA NATURAL,141150000
CEDULA DE CIUDADANIA,4221595085491380000,67970000,5386201,"CAJERO, SUCURSAL",PERSONA NATURAL,74320000
CEDULA DE CIUDADANIA,21827547368810600,42817836,4255356,"CAJERO, SUCURSAL",PERSONA NATURAL,65717836
CEDULA DE CIUDADANIA,7424214074823900000,126930000,3837997,"CAJERO, SUCURSAL",PERSONA NATURAL,147380000
CEDULA DE CIUDADANIA,8626787245607540000,281783000,9486744,"CAJERO, SUCURSAL",PERSONA NATURAL,456093000
CEDULA DE CIUDADANIA,6737240777520610000,443610000,9287971,"SUCURSAL, CAJERO",PERSONA NATURAL,445210000
CEDULA DE CIUDADANIA,4670684793484210000,231620000,2954675,"CAJERO, SUCURSAL",PERSONA NATURAL,421740000
CEDULA DE CIUDADANIA,7692198158336890000,547610000,5067451,"CAJERO, SUCURSAL",PERSONA NATURAL,560010000
CEDULA DE CIUDADANIA,6942092189169790000,13000000,3834935,"SUCURSAL, CAJERO",PERSONA NATURAL,84716000
CEDULA DE CIUDADANIA,7116756760957310000,88879984,3124797,"SUCURSAL, CAJERO",PERSONA NATURAL,92429984
CEDULA DE CIUDADANIA,6890533671487510000,43550000,1907422,"CAJERO, SUCURSAL",PERSONA NATURAL,196580000
CEDULA DE CIUDADANIA,315962366472556000,49150000,9035054,CAJERO,PERSONA NATURAL,100460584
CEDULA DE CIUDADANIA,6166470323222430000,491116000,9922142,"CAJERO, SUCURSAL",PERSONA NATURAL,690379267
CEDULA DE CIUDADANIA,8087156425906050000,68950000,9905390,"SUCURSAL, CAJERO",PERSONA NATURAL,71350000
CEDULA DE CIUDADANIA,1112157828137350000,64000000,669586,SUCURSAL,PERSONA NATURAL,64000000
CEDULA DE CIUDADANIA,3106498814836810000,37650000,1152485,CAJERO,PERSONA NATURAL,56750000
CEDULA DE CIUDADANIA,7384129288916850000,72300000,6015827,"SUCURSAL, CAJERO",PERSONA NATURAL,172300000
CEDULA DE CIUDADANIA,117242449415076000,106070000,4737591,"SUCURSAL, CAJERO",PERSONA NATURAL,396574000
CEDULA DE CIUDADANIA,8095669232265410000,170549000,4323188,"SUCURSAL, CAJERO",PERSONA NATURAL,177049000
CEDULA DE CIUDADANIA,8400481793525030000,73400000,5124060,SUCURSAL,PERSONA NATURAL,73400000
CEDULA DE CIUDADANIA,6400328487275260000,51622650,8289364,"CAJERO, SUCURSAL",PERSONA NATURAL,56724650
CEDULA DE CIUDADANIA,8993846692047300000,36707746,2678877,SUCURSAL,PERSONA NATURAL,58281219
CEDULA DE CIUDADANIA,6902710408496410000,55720000,7301456,"SUCURSAL, CAJERO",PERSONA NATURAL,70750000
CEDULA DE CIUDADANIA,3389624635568690000,67270000,2563249,"SUCURSAL, CAJERO",PERSONA NATURAL,67270000
CEDULA DE CIUDADANIA,5711353514451050000,13500000,3485290,"CAJERO, SUCURSAL",PERSONA NATURAL,55000000
CEDULA DE CIUDADANIA,4405040506440550000,20950000,2977818,"CAJERO, SUCURSAL",PERSONA NATURAL,60150000
CEDULA DE CIUDADANIA,5078322687484600000,50000000,3208493,"SUCURSAL, CAJERO",PERSONA NATURAL,71200000
CEDULA DE CIUDADANIA,7125357306927370000,133000000,3961015,"SUCURSAL, CAJERO",PERSONA NATURAL,133100000
CEDULA DE CIUDADANIA,5336733255446320000,29730000,3851919,CAJERO,PERSONA NATURAL,54570000
NIT,1759273326560740000,839560255,4399422,SUCURSAL,PERSONA JURIDICA,1316676521
CEDULA DE CIUDADANIA,7706879459548660000,50218080,2217731,"CAJERO, SUCURSAL",PERSONA NATURAL,60588080
CEDULA DE CIUDADANIA,1464032599469090000,600137000,100663,SUCURSAL,PERSONA NATURAL,625137000
CEDULA DE CIUDADANIA,4860598564850390000,13156038,6171837,"CAJERO, SUCURSAL",PERSONA NATURAL,122250883
CEDULA DE CIUDADANIA,3497372714787220000,48921000,6512744,"CORRESPONSAL, SUCURSAL",PERSONA NATURAL,65851000
CEDULA DE CIUDADANIA,4815819667606460000,54280000,9175446,"CAJERO, SUCURSAL",PERSONA NATURAL,78180000
CEDULA DE CIUDADANIA,5999661134843140000,3179500000,990625,"SUCURSAL, CAJERO",PERSONA NATURAL,3750500000
CEDULA DE CIUDADANIA,6158987372348730000,45404700,8642971,"CAJERO, SUCURSAL",PERSONA NATURAL,87329700
CEDULA DE CIUDADANIA,4603738333326360000,78600000,4068104,"CAJERO, SUCURSAL",PERSONA NATURAL,86600000
CEDULA DE CIUDADANIA,7322326555228950000,207400000,1583091,"CAJERO, SUCURSAL",PERSONA NATURAL,215500000
CEDULA DE CIUDADANIA,6026630599726460000,109600000,4730705,"SUCURSAL, CAJERO",PERSONA NATURAL,172600000
CEDULA DE CIUDADANIA,2279179277333730000,27910000,6063239,CAJERO,PERSONA NATURAL,97790000
CEDULA DE CIUDADANIA,7830577315220880000,101830000,1206761,"CAJERO, SUCURSAL",PERSONA NATURAL,101830000
CEDULA DE CIUDADANIA,252479927423494000,73930031,5626058,"CAJERO, SUCURSAL",PERSONA NATURAL,109930031
CEDULA DE CIUDADANIA,2680386470939100000,144000000,326256,"CAJERO, SUCURSAL",PERSONA NATURAL,360000000
CEDULA DE CIUDADANIA,4413656555804900000,89870000,1722752,"CAJERO, SUCURSAL",PERSONA NATURAL,112712500
